Project ID,Project Name,Project Approval Fiscal Year,Closing FY,Evaluation Date,Evaluation Type,IEG Outcome Ratings,IEG Bank Performance Ratings,IEG Quality at Entry Ratings,IEG Quality of Supervision Ratings,IEG Monitoring and Evaluation Quality Ratings,Global Practice,Practice Group,Region,Country,Country FCS Status,Country Lending Group,Agreement Type,Lending Instrument,Project Volume
P004467,POPULAT. II,1979,1991,15-02-1991,PPAR,Unsatisfactory,,,Satisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IDA,SIM,>=25 million & <50 million
P004494,PETROL.EXPLOR.PROMOT,1983,1991,21-06-1991,PPAR,Satisfactory,,,Satisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=10 million & <25 million
P004489,COAL EXPLORATION,1982,1991,21-06-1991,PPAR,Satisfactory,,,Satisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=10 million & <25 million
P004493,GEOTHERMAL EXPLORATI,1983,1991,21-06-1991,PPAR,Satisfactory,,,Satisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,less than 10 million
P004553,ECON. RECOVERY PROGRAM,1987,1992,30-06-1992,PPAR,Satisfactory,,,Satisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SAD,>=100 million
P004448,IRRIGATION V (NISIP,1977,1992,22-05-1992,PPAR,Unsatisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=50 millon & <100 million
P004455,NISIP II,1978,1992,22-05-1992,PPAR,Unsatisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=50 millon & <100 million
P004503,AGRIC.SECTOR/INPUTS,1985,1992,10-02-1992,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SAD,>=100 million
P004554,ECON. RECOVERY LN.TA,1987,1992,30-06-1992,PPAR,,,,Unsatisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,TAL,less than 10 million
P004508,AGRIC. CREDIT I,1985,1993,28-07-1992,PPAR,Satisfactory,,,Unsatisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,FIL,>=100 million
P004492,INDUSTRIAL TRAINING,1983,1994,17-05-1994,PPAR,Satisfactory,,Satisfactory,Satisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=10 million & <25 million
P004483,EDUC VII ELEMENTARY,1981,1994,29-12-1993,PPAR,Satisfactory,,,Satisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIM,>=50 millon & <100 million
P004479,MANILA SEWERAGE,1980,1994,24-06-1994,PPAR,Satisfactory,,Satisfactory,Satisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=25 million & <50 million
P004496,URBAN IV-REG. CITIES,1983,1995,30-06-1995,PPAR,Satisfactory,,Satisfactory,Satisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=25 million & <50 million
P004588,DEBT MGMT. LOAN,1990,1995,30-06-1995,PPAR,Satisfactory,,Satisfactory,Satisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,DRL,>=100 million
P004543,REFORM PROGRAM FOR GOVT.CORPS.,1988,1996,13-05-1996,PPAR,Satisfactory,,Satisfactory,Highly Satisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SAL,>=100 million
P004581,COTTAGE ENTERPRISE,1991,1996,28-06-1996,PPAR,Unsatisfactory,,Unsatisfactory,Unsatisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,less than 10 million
P004487,AG SUPPORT SERVICES,1982,1996,29-12-1995,PPAR,Unsatisfactory,,Unsatisfactory,Satisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIM,>=10 million & <25 million
P004517,FINANCIAL SECTOR LOA,1989,1996,28-06-1996,PPAR,Satisfactory,,Satisfactory,Satisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SAD,>=100 million
P004501,MUNICIPAL DEV(SECOND,1984,1997,27-06-1997,PPAR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIM,>=25 million & <50 million
P004481,WATERSHED MGMT. I,1981,1997,27-03-1997,PPAR,Unsatisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=25 million & <50 million
P004498,C.VISAYAS(REG.VII)RU,1984,1997,10-06-1997,PPAR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=10 million & <25 million
P004577,TELEPHONE SYSTEM EXP,1993,1997,25-08-1998,ICRR,Unsatisfactory,Highly Unsatisfactory,Highly Unsatisfactory,Highly Unsatisfactory,Not Rated,Transport,INFRA,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIM,>=25 million & <50 million
P004573,MUNICIPAL DEVT II,1990,1997,27-06-1997,PPAR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=25 million & <50 million
P004610,POWER TRANSM & REHAB,1993,1998,25-06-1998,ICRR,Unsatisfactory,Unsatisfactory,Unsatisfactory,Satisfactory,Not Rated,Energy & Extractives,INFRA,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=50 millon & <100 million
P004534,ENERGY SECTOR LOAN,1990,1998,03-04-1998,PPAR,Moderately Unsatisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIM,>=100 million
P004590,RURAL ELECTRIFICATIO,1992,1998,15-06-2000,PPAR,Unsatisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,Not Rated,Energy & Extractives,INFRA,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIM,>=50 millon & <100 million
P004509,IRRIG.OPERATIONS SUPPORT PROJ.,1988,1998,19-06-1998,PPAR,Satisfactory,Satisfactory,Unsatisfactory,Satisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIM,>=10 million & <25 million
P004561,WS/SEWER/SANITATION,1990,1998,13-08-1998,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=25 million & <50 million
P004486,COMMUNAL IRRIG.,1982,1998,19-06-1998,PPAR,Moderately Satisfactory,Unsatisfactory,Unsatisfactory,Satisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIM,>=25 million & <50 million
P004591,ENGINEERING & SCIENC,1992,1998,26-02-2001,PPAR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Education,HD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=50 millon & <100 million
P004518,HEALTH DEVELOPMENT,1989,1998,17-08-1998,ICRR,Moderately Satisfactory,Satisfactory,Satisfactory,Unsatisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=50 millon & <100 million
P004609,SUBIC BAY FREEPORT,1994,1999,29-06-2000,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Transport,INFRA,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=25 million & <50 million
P004597,Highway Management,1992,2000,02-08-2001,ICRR,Moderately Satisfactory,Satisfactory,Unsatisfactory,Satisfactory,Not Rated,Transport,INFRA,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=100 million
P004614,RURAL FINANCE II,1996,2000,29-06-2000,PPAR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,"Urban, Resilience and Land",SD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=100 million
P004607,LEYTE LUZON GEOTHERMAL,1994,2000,01-02-2001,ICRR,Unsatisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,Not Rated,Energy & Extractives,INFRA,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=100 million
P004584,LEYTE CEBU GEOTHERMAL,1994,2000,22-06-2000,ICRR,Unsatisfactory,Satisfactory,Unsatisfactory,Satisfactory,Not Rated,Energy & Extractives,INFRA,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=100 million
P004558,Environment and Natural Resources Sector,1991,2000,22-06-2000,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Agriculture and Food,SD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SAD,>=100 million
P004529,RURAL FINANCE,1991,2000,29-06-2000,PPAR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,FIL,>=100 million
P004599,Philippines Tax Computerization Project.,1993,2000,16-08-2000,ICRR,Moderately Satisfactory,Satisfactory,Unsatisfactory,Satisfactory,Not Rated,Governance,EFI,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=50 millon & <100 million
P004538,PH-SECOND VOCATIONAL TR,1992,2000,26-02-2001,PPAR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Education,HD,East Asia And Pacific,Philippines,0,IBRD,IDA,SIL,>=25 million & <50 million
P004572,COMMUNAL IRRIG. II,1991,2000,02-08-2000,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Water,SD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=25 million & <50 million
P004552,COCONUT FARMS DEVT.,1990,2000,28-06-2000,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Agriculture and Food,SD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=100 million
P004592,Third Municipal Development Project,1992,2001,10-08-2001,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,"Urban, Resilience and Land",SD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=50 millon & <100 million
P004589,IRRIG OPER SUPP II,1993,2001,07-08-2001,ICRR,Satisfactory,Satisfactory,Satisfactory,,Not Rated,Water,SD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=25 million & <50 million
P004568,PH-URBAN HEALTH & NUTRITION,1993,2001,09-04-2002,ICRR,Unsatisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,Not Rated,"Health, Nutrition & Population",HD,East Asia And Pacific,Philippines,0,IBRD,IDA,SIL,>=25 million & <50 million
P056524,BANK'G SYS REF (FSAL),1999,2001,02-05-2002,ICRR,Unsatisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,"Finance, Competitiveness and Innovation",EFI,East Asia And Pacific,Philippines,0,IBRD,IBRD,SAL,>=100 million
P004567,PH-WOMENS HEALTH & SAFE MOTHERHOOD,1995,2002,20-11-2003,ICRR,Moderately Unsatisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,Not Rated,"Health, Nutrition & Population",HD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=10 million & <25 million
P004403,CONS. OF PRIORITY PR,1994,2002,08-06-2004,ICRR,Moderately Unsatisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,Not Rated,"Urban, Resilience and Land",SD,East Asia And Pacific,Philippines,0,IBRD,GEF,SIL,>=10 million & <25 million
P040981,Second Subic Bay Freeport Project,1997,2003,07-06-2004,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,"Finance, Competitiveness and Innovation",EFI,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=25 million & <50 million
P051386,SZOPAD SOCIAL FUND,1998,2003,15-09-2003,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Social Protection & Jobs,HD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,less than 10 million
P004571,TRANSMISSION GRID REINFORCEMENT PROJECT,1996,2004,01-09-2004,ICRR,Unsatisfactory,Satisfactory,Unsatisfactory,Satisfactory,Not Rated,Energy & Extractives,INFRA,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIM,>=100 million
P039022,LGU URBAN WATER & SANITATION,1999,2004,01-09-2004,ICRR,Unsatisfactory,Satisfactory,Unsatisfactory,Satisfactory,Not Rated,Water,SD,East Asia And Pacific,Philippines,0,IBRD,IBRD,APL,less than 10 million
P065113,PH-SOCIAL EXPENDITURE MGMT,2000,2004,03-09-2004,ICRR,Satisfactory,Satisfactory,Highly Satisfactory,Satisfactory,Not Rated,Governance,EFI,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=50 millon & <100 million
P037079,PH - AGRARIAN REFORM COMM,1997,2004,25-08-2004,ICRR,Satisfactory,Satisfactory,Highly Satisfactory,Satisfactory,Not Rated,"Urban, Resilience and Land",SD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=25 million & <50 million
P004613,WATER RESOURCES DEVELOPMENT PROJECT,1997,2005,10-10-2006,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Water,SD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=25 million & <50 million
P004611,MANILA SECOND SEWERAGE PROJECT,1996,2005,28-07-2006,ICRR,Moderately Satisfactory,Satisfactory,Unsatisfactory,Satisfactory,Not Rated,Water,SD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=25 million & <50 million
P066069,Land Administration and Management Project,2001,2005,30-08-2005,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,"Urban, Resilience and Land",SD,East Asia And Pacific,Philippines,0,IBRD,IBRD,LIL,less than 10 million
P058842,MINDANAO RURAL DEVELOPMENT PROJECT,2000,2005,16-09-2005,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,"Urban, Resilience and Land",SD,East Asia And Pacific,Philippines,0,IBRD,IBRD,APL,>=10 million & <25 million
P004602,THIRD ELEMENTARY EDUCATION,1997,2006,26-06-2007,ICRR,Moderately Satisfactory,Moderately Satisfactory,Unsatisfactory,Satisfactory,Substantial,Education,HD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=50 millon & <100 million
P004566,EARLY CHILDHOOD DEVELOPMENT,1998,2006,26-07-2006,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,"Health, Nutrition & Population",HD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=10 million & <25 million
P004576,WATER DISTRICTS DEVELOPMENT PROJECT,1998,2007,16-02-2010,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Modest,Water,SD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=10 million & <25 million
P004595,PH - COMMUNITY BASED RESO,1998,2007,29-12-2008,ICRR,Moderately Satisfactory,Moderately Unsatisfactory,Unsatisfactory,Moderately Satisfactory,Negligible,"Urban, Resilience and Land",SD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=25 million & <50 million
P100706,Development Policy Loan,2007,2007,19-03-2010,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Unsatisfactory,Moderately Satisfactory,Modest,"Macroeconomics, Trade and Investment",EFI,East Asia And Pacific,Philippines,0,IBRD,IBRD,DPL,>=100 million
P069916,2nd Social Expenditure Management,2002,2007,18-07-2008,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,"Health, Nutrition & Population",HD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIM,>=100 million
P039019,First National Roads Improvement Project,2000,2007,30-09-2008,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Modest,Transport,INFRA,East Asia And Pacific,Philippines,0,IBRD,IBRD,APL,>=100 million
P057598,PH-RURAL FINANCE III,1999,2008,26-06-2009,PPAR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,"Urban, Resilience and Land",SD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=100 million
P106262,Bicol Power Restoration Project,2008,2009,09-11-2009,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,Energy & Extractives,INFRA,East Asia And Pacific,Philippines,0,IBRD,IBRD,ERL,>=10 million & <25 million
P048588,Local Government Finance & Development Project (LOGOFIND),1999,2009,07-03-2011,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Negligible,"Urban, Resilience and Land",SD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=50 millon & <100 million
P075184,Diversified Farm Income and Market Development Project,2004,2009,24-11-2010,ICRR,Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Modest,Agriculture and Food,SD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIM,>=50 millon & <100 million
P069491,LGU Urban Water and Sanitation Project APL2,2002,2009,15-12-2009,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Negligible,Water,SD,East Asia And Pacific,Philippines,0,IBRD,IBRD,APL,less than 10 million
P057731,Metro Manila Urban Transport Integration Project,2001,2010,08-06-2012,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Negligible,Transport,INFRA,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=50 millon & <100 million
P004406,PH ODS INVESTMENT PROJECT,1995,2011,07-11-2013,ICRR,Moderately Unsatisfactory,Unsatisfactory,Moderately Unsatisfactory,Unsatisfactory,Negligible,"Environment, Natural Resources & the Blue Economy",SD,East Asia And Pacific,Philippines,0,IBRD,MONT,SIL,>=25 million & <50 million
P071007,Second Agrarian Reform Communities Development Project,2003,2011,07-11-2013,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,"Urban, Resilience and Land",SD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=50 millon & <100 million
P113492,Philippines GFRP DPO,2009,2011,01-08-2012,ICRR,Highly Satisfactory,Satisfactory,Highly Satisfactory,Satisfactory,Substantial,Social Protection & Jobs,HD,East Asia And Pacific,Philippines,0,IBRD,IBRD,DPL,>=100 million
P118931,Philippines Development Policy Loan to Foster More Inclusive Growth,2011,2012,03-11-2017,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,"Macroeconomics, Trade and Investment",EFI,East Asia And Pacific,Philippines,0,IBRD,IBRD,DPL,>=100 million
P075464,National Sector  Support for Health Reform,2006,2012,20-09-2017,PPAR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Modest,"Health, Nutrition & Population",HD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIM,>=100 million
P066076,PH Judicial Reform Support Project,2004,2012,24-07-2014,ICRR,Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Negligible,Governance,EFI,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=10 million & <25 million
P079661,Manila Third Sewerage Project,2005,2012,12-03-2015,ICRR,Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Negligible,Water,SD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=50 millon & <100 million
P094063,National Program Support for Basic Education,2006,2013,21-05-2018,PPAR,Moderately Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Modest,Education,HD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIM,>=100 million
P066397,Rural Power Project,2004,2013,30-06-2014,ICRR,Moderately Unsatisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Modest,Energy & Extractives,INFRA,East Asia And Pacific,Philippines,0,IBRD,IBRD,APL,>=10 million & <25 million
P101964,National Program Support for Tax Administration Reform.,2007,2013,29-01-2015,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Negligible,Governance,EFI,East Asia And Pacific,Philippines,0,IBRD,IBRD,TAL,>=10 million & <25 million
P079628,Second Women's Health & Safe Motherhood,2005,2013,20-09-2017,PPAR,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Modest,"Health, Nutrition & Population",HD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=10 million & <25 million
P102513,PH-EC TF for Health Sector Reform,2007,2013,16-12-2013,ICRR,Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Modest,"Health, Nutrition & Population",HD,East Asia And Pacific,Philippines,0,IBRD,RETF,SIL,less than 10 million
P073488,ARMM Social Fund Project,2003,2014,29-10-2015,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Substantial,"Urban, Resilience and Land",SD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=50 millon & <100 million
P106443,PH-Support for Basic Ed. Sector Reform,2008,2014,21-05-2018,PPAR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Modest,Education,HD,East Asia And Pacific,Philippines,0,IBRD,RETF,SIL,>=25 million & <50 million
P089082,PH-GEF-Manila Third Sewerage Project,2007,2014,30-10-2015,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Modest,Water,SD,East Asia And Pacific,Philippines,0,IBRD,GEF,SIL,less than 10 million
P070899,Laguna de Bay Institutional Strengthening and Community Participation/LISCOP,2004,2014,08-10-2015,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Modest,"Environment, Natural Resources & the Blue Economy",SD,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,less than 10 million
